864000	12	1	1	10	24	4	178	4.1	-4.9	1022	2.5	96	63	0	0	1	223	-295	0
867600	12	1	1	11	1	6	179	3.9	-5	1022	2.5	95	63	0	0	1	235	-295	0
871200	12	1	1	11	2	6	188	3.8	-5.1	1021	2.4	94	63	0	0	1	244	-294	0
874800	12	1	1	11	3	6	169	4.3	-5.2	1021	2.4	94	61	0	0	1	244	-294	0
878400	12	1	1	11	4	5	168	4.5	-5.2	1021	2.4	94	61	0	0	1	240	-293	0
882000	12	1	1	11	5	4	180	4.8	-5.4	1020	2.4	93	21	0	0	1	232	-293	0
885600	12	1	1	11	6	3	179	4.3	-5.4	1020	2.3	93	-1	0	0	1	225	-292	0
889200	12	1	1	11	7	3	180	4.3	-5.5	1020	2.3	93	2	0	0	1	221	-291	0
892800	12	1	1	11	8	3	179	4.2	-5.3	1020	2.4	94	21	0	7	1	222	-291	0
896400	12	1	1	11	9	2	189	4.1	-3.9	1020	2.4	91	25	79	38	1	220	-292	0
900000	12	1	1	11	10	2	191	4.4	-1.6	1020	2.6	84	1	134	57	1	220	-296	0
903600	12	1	1	11	11	3	200	4.6	0.4	1020	2.7	75	-1	159	73	1	231	-301	0
907200	12	1	1	11	12	3	200	4.4	1.8	1019	2.7	67	25	141	91	1	239	-305	0
910800	12	1	1	11	13	3	190	5	2.4	1018	2.8	64	83	123	79	1	244	-308	0
914400	12	1	1	11	14	3	190	5.3	3	1018	2.9	62	26	64	65	1	247	-309	0
918000	12	1	1	11	15	5	197	5.8	2.1	1017	2.8	62	27	6	29	1	255	-308	0
921600	12	1	1	11	16	6	199	5.6	1.3	1017	2.8	66	2	0	0	1	263	-305	0
925200	12	1	1	11	17	6	200	5.5	0.7	1017	2.8	70	-1	0	0	1	265	-302	0
